compressed_size_bytes,compression_time_s,filter_col,format,match_count,min_col,pattern,pattern_type,query_name,result_value,rows,runs,select_col,selectivity,target_selectivities,time_ms_median,time_ms_p95,variant
71,0.0,name,duckdb,,id,,,selectivity,1,,7,id,0.01,,0.2248010005132528,0.22836999960418325,duckdb_table
71,0.0,name,duckdb,,id,,,selectivity,1,,7,id,0.1,,0.21049999850220047,0.22337000154948328,duckdb_table
71,0.0,name,duckdb,,id,,,selectivity,1,,7,id,0.25,,0.20661999951698817,0.21449100131576415,duckdb_table
71,0.0,name,duckdb,,id,,,selectivity,1,,7,id,0.5,,0.2136309994966723,0.21555000057560392,duckdb_table
71,0.0,name,duckdb,,id,,,selectivity,1,,7,id,0.9,,0.20809099987673108,0.2169600011256989,duckdb_table
71,0.0,name,duckdb,,id,,,selectivity,2,,7,score,0.01,,0.2007809998758603,0.2112500005750917,duckdb_table
71,0.0,name,duckdb,,id,,,selectivity,2,,7,score,0.1,,0.1999100004468346,0.2026900001510512,duckdb_table
71,0.0,name,duckdb,,id,,,selectivity,2,,7,score,0.25,,0.18753999938780908,0.20811099966522306,duckdb_table
71,0.0,name,duckdb,,id,,,selectivity,2,,7,score,0.5,,0.19885100118699484,0.20367999968584627,duckdb_table
71,0.0,name,duckdb,,id,,,selectivity,2,,7,score,0.9,,0.2050200000667246,0.21912000011070631,duckdb_table
71,0.0,name,duckdb,,id,,,full_scan_min,1,,7,id,,,0.19303099907119758,0.19792100101767574,duckdb_table
71,0.0,name,duckdb,,id,,,selective_predicate,2,,7,id,,,0.20412100093381014,0.21756100068159867,duckdb_table
71,0.0,name,duckdb,,id,,,random_access,1,,7,id,,,0.17959099932340905,0.1887400012492435,duckdb_table
71,0.0,name,duckdb,1,id,car%,prefix,like_predicate,1,,7,name,0.3333333333333333,"0.01,0.1,0.25,0.5,0.9",0.18988000010722317,0.19403999976930209,duckdb_table
71,0.0,name,duckdb,1,id,%ice,suffix,like_predicate,1,,7,name,0.3333333333333333,"0.01,0.1,0.25,0.5,0.9",0.18649999947228935,0.19241999871155713,duckdb_table
71,0.0,name,duckdb,1,id,%lic%,contains,like_predicate,1,,7,name,0.3333333333333333,"0.01,0.1,0.25,0.5,0.9",0.18036100118479226,0.20048999977007043,duckdb_table
592,0.006821978000516538,name,parquet,,id,,,selectivity,1,,7,id,0.01,,3.096053000263055,4.594265001287567,parquet_zstd
592,0.006821978000516538,name,parquet,,id,,,selectivity,1,,7,id,0.1,,4.079775999343838,4.298466001273482,parquet_zstd
592,0.006821978000516538,name,parquet,,id,,,selectivity,1,,7,id,0.25,,3.8973150003585033,4.050195000672829,parquet_zstd
592,0.006821978000516538,name,parquet,,id,,,selectivity,1,,7,id,0.5,,3.372065000803559,3.4259740004927153,parquet_zstd
592,0.006821978000516538,name,parquet,,id,,,selectivity,1,,7,id,0.9,,3.2855039989954093,3.358643998581101,parquet_zstd
592,0.006821978000516538,name,parquet,,id,,,selectivity,2,,7,score,0.01,,3.126764000626281,3.1719739999971353,parquet_zstd
592,0.006821978000516538,name,parquet,,id,,,selectivity,2,,7,score,0.1,,3.1097430000954773,3.1673550001869444,parquet_zstd
592,0.006821978000516538,name,parquet,,id,,,selectivity,2,,7,score,0.25,,3.150103999359999,3.2014429998525884,parquet_zstd
592,0.006821978000516538,name,parquet,,id,,,selectivity,2,,7,score,0.5,,3.28770399937639,3.3734440003172494,parquet_zstd
592,0.006821978000516538,name,parquet,,id,,,selectivity,2,,7,score,0.9,,3.3015440003509866,3.5278949999337783,parquet_zstd
592,0.006821978000516538,name,parquet,,id,,,full_scan_min,1,,7,id,,,3.23409400152741,4.087305000211927,parquet_zstd
592,0.006821978000516538,name,parquet,,id,,,selective_predicate,2,,7,id,,,3.2497740012331633,4.138525000598747,parquet_zstd
592,0.006821978000516538,name,parquet,,id,,,random_access,1,,7,id,,,3.124523000224144,3.3056040010706056,parquet_zstd
592,0.006821978000516538,name,parquet,1,id,car%,prefix,like_predicate,1,,7,name,0.3333333333333333,"0.01,0.1,0.25,0.5,0.9",3.257795999161317,3.2598549987596925,parquet_zstd
592,0.006821978000516538,name,parquet,1,id,%ice,suffix,like_predicate,1,,7,name,0.3333333333333333,"0.01,0.1,0.25,0.5,0.9",3.3096049992309418,3.5822440004267264,parquet_zstd
592,0.006821978000516538,name,parquet,1,id,%lic%,contains,like_predicate,1,,7,name,0.3333333333333333,"0.01,0.1,0.25,0.5,0.9",3.303213999970467,4.10840499898768,parquet_zstd
562,0.007255178999912459,name,parquet,,id,,,selectivity,1,,7,id,0.01,,3.43864400019811,3.5147750004398404,parquet_snappy
562,0.007255178999912459,name,parquet,,id,,,selectivity,1,,7,id,0.1,,3.4158850012318,3.5018340004171478,parquet_snappy
562,0.007255178999912459,name,parquet,,id,,,selectivity,1,,7,id,0.25,,3.4330039998167194,4.369845000837813,parquet_snappy
562,0.007255178999912459,name,parquet,,id,,,selectivity,1,,7,id,0.5,,3.426944998864201,3.5254739996162243,parquet_snappy
562,0.007255178999912459,name,parquet,,id,,,selectivity,1,,7,id,0.9,,3.477854999800911,3.7413459995150333,parquet_snappy
562,0.007255178999912459,name,parquet,,id,,,selectivity,2,,7,score,0.01,,3.379804000360309,4.273544998795842,parquet_snappy
562,0.007255178999912459,name,parquet,,id,,,selectivity,2,,7,score,0.1,,3.594294999857084,3.6925450003764126,parquet_snappy
562,0.007255178999912459,name,parquet,,id,,,selectivity,2,,7,score,0.25,,3.2612239992886316,3.313044000606169,parquet_snappy
562,0.007255178999912459,name,parquet,,id,,,selectivity,2,,7,score,0.5,,3.4019739996438148,3.4468639987608185,parquet_snappy
562,0.007255178999912459,name,parquet,,id,,,selectivity,2,,7,score,0.9,,3.2710159994167043,3.4613139996508835,parquet_snappy
562,0.007255178999912459,name,parquet,,id,,,full_scan_min,1,,7,id,,,3.3039450008800486,4.100725000171224,parquet_snappy
562,0.007255178999912459,name,parquet,,id,,,selective_predicate,2,,7,id,,,3.399995999643579,3.428973999689333,parquet_snappy
562,0.007255178999912459,name,parquet,,id,,,random_access,1,,7,id,,,3.494583999781753,3.532166001605219,parquet_snappy
562,0.007255178999912459,name,parquet,1,id,car%,prefix,like_predicate,1,,7,name,0.3333333333333333,"0.01,0.1,0.25,0.5,0.9",4.125415000089561,6.041157999788993,parquet_snappy
562,0.007255178999912459,name,parquet,1,id,%ice,suffix,like_predicate,1,,7,name,0.3333333333333333,"0.01,0.1,0.25,0.5,0.9",5.332745999112376,7.682749999730731,parquet_snappy
562,0.007255178999912459,name,parquet,1,id,%lic%,contains,like_predicate,1,,7,name,0.3333333333333333,"0.01,0.1,0.25,0.5,0.9",3.250264999223873,3.3084339993365575,parquet_snappy
563,0.007020330000159447,name,parquet,,id,,,selectivity,1,,7,id,0.01,,3.4036939996440196,3.5229839995736256,parquet_uncompressed
563,0.007020330000159447,name,parquet,,id,,,selectivity,1,,7,id,0.1,,3.4537640003691195,3.551834000973031,parquet_uncompressed
563,0.007020330000159447,name,parquet,,id,,,selectivity,1,,7,id,0.25,,3.4265639988007024,3.5847849994752323,parquet_uncompressed
563,0.007020330000159447,name,parquet,,id,,,selectivity,1,,7,id,0.5,,3.5075140003755223,4.482075999476365,parquet_uncompressed
563,0.007020330000159447,name,parquet,,id,,,selectivity,1,,7,id,0.9,,3.4063639996020356,3.481084999293671,parquet_uncompressed
563,0.007020330000159447,name,parquet,,id,,,selectivity,2,,7,score,0.01,,3.393154000150389,4.275744999176823,parquet_uncompressed
563,0.007020330000159447,name,parquet,,id,,,selectivity,2,,7,score,0.1,,3.4434139997756574,3.7740660009148996,parquet_uncompressed
563,0.007020330000159447,name,parquet,,id,,,selectivity,2,,7,score,0.25,,3.417885000089882,3.495285000099102,parquet_uncompressed
563,0.007020330000159447,name,parquet,,id,,,selectivity,2,,7,score,0.5,,3.4978949988726526,3.5423949993855786,parquet_uncompressed
563,0.007020330000159447,name,parquet,,id,,,selectivity,2,,7,score,0.9,,3.4696749989961972,3.4888539994426537,parquet_uncompressed
563,0.007020330000159447,name,parquet,,id,,,full_scan_min,1,,7,id,,,3.3344140010740375,3.4130940002796706,parquet_uncompressed
563,0.007020330000159447,name,parquet,,id,,,selective_predicate,2,,7,id,,,3.3507640000607353,4.09138600116421,parquet_uncompressed
563,0.007020330000159447,name,parquet,,id,,,random_access,1,,7,id,,,3.347673000462237,3.4865249999711523,parquet_uncompressed
563,0.007020330000159447,name,parquet,1,id,car%,prefix,like_predicate,1,,7,name,0.3333333333333333,"0.01,0.1,0.25,0.5,0.9",3.450004000114859,3.5962849997304147,parquet_uncompressed
