compressed_size_bytes,compression_time_s,filter_col,format,match_count,min_col,pattern,pattern_type,query_name,result_value,rows,runs,select_col,selectivity,target_selectivities,time_ms_median,time_ms_p95,variant
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8448726852,,7,column03,0.01,,12.623134000023128,12.813125002139714,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8448726852,,7,column03,0.1,,12.353723999694921,12.689104998571565,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8448726852,,7,column03,0.25,,12.208214000565931,12.735615000565303,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8448726852,,7,column03,0.5,,13.085544997011311,13.30566400065436,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8448726852,,7,column03,0.9,,12.77911299985135,13.43912599986652,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.9785416667,,7,column04,0.01,,13.677915001608199,13.930905999586685,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8944675926,,7,column04,0.1,,13.467534001392778,14.24400600080844,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8556597222,,7,column04,0.25,,13.931836001574993,14.676746999612078,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8466087963,,7,column04,0.5,,13.223705998825608,13.922235997597454,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8448726852,,7,column04,0.9,,14.633656999649247,15.476348002266604,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41792.3542476852,,7,column05,0.01,,11.819793999165995,12.544465000246419,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8521875,,7,column05,0.1,,12.448803998267977,12.881173999630846,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8514699074,,7,column05,0.25,,12.246703998243902,12.485284998547286,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8514699074,,7,column05,0.5,,12.950044998433441,13.030455000262009,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8448726852,,7,column05,0.9,,12.537063001218485,12.858825000876095,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8556597222,,7,column06,0.01,,16.8502400010766,16.901499999221414,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8556597222,,7,column06,0.1,,14.569676997780334,17.797120999603067,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8556597222,,7,column06,0.25,,13.791956000204664,14.259206000133418,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8487152778,,7,column06,0.5,,15.454008000233443,16.961599998467136,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8448726852,,7,column06,0.9,,14.502775000437396,15.207437998469686,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41792.2292361111,,7,column08,0.01,,11.379233001207467,11.578763002034975,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8626041667,,7,column08,0.1,,11.672780998196686,13.130436000210466,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8448726852,,7,column08,0.25,,12.403542998072226,12.548753998999018,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8448726852,,7,column08,0.5,,12.557853002363117,13.49055599712301,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41790.8448726852,,7,column08,0.9,,12.780824999936158,14.214426999387797,parquet_zstd
89457597,1.2710608240013244,column26,parquet,,column03,,,selectivity,41792.3542476852,,7,column09,0.01,,12.453613002435304,13.464994997775648,parquet_zstd
